urun_id,urun_puan,ekran_ekran_boyutu,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,özelli̇kler_suya_dayanıklılık,ekran_ekran_teknolojisi_Dynamic AMOLED,ekran_ekran_teknolojisi_IPS LCD,ekran_ekran_teknolojisi_OLED,ekran_ekran_teknolojisi_PLS,ekran_ekran_teknolojisi_Super AMOLED,ekran_ekran_teknolojisi_TFT LCD,ekran_ekran_çözünürlüğü_standardı_FHD+,ekran_ekran_çözünürlüğü_standardı_HD,ekran_ekran_çözünürlüğü_standardı_HD+,ekran_ekran_çözünürlüğü_standardı_QHD,ekran_ekran_çözünürlüğü_standardı_QHD+,ekran_ekran_çözünürlüğü_standardı_SD,kamera_video_kayıt_çözünürlüğü_1440p (Quad HD) 2K,kamera_video_kayıt_çözünürlüğü_2160p (Ultra HD) 4K,kamera_video_kayıt_çözünürlüğü_4320p (Ultra HD) 8K,kamera_video_kayıt_çözünürlüğü_480p,kamera_video_kayıt_çözünürlüğü_720p (HD),kamera_video_kayıt_çözünürlüğü_Unknown,tasarim_gövde_malzemesi_kapak_Cam,tasarim_gövde_malzemesi_kapak_Cam | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Cam | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Fiberglass,tasarim_gövde_malzemesi_kapak_Fiberglass | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Metal,tasarim_gövde_malzemesi_kapak_Plastik,tasarim_gövde_malzemesi_kapak_Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Plastik (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_PoliKarbonat (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_Polikarbonat,tasarim_gövde_malzemesi_kapak_Polimer (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Unknown,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_BlackBerry OS,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_iOS
577,45.0,6.6,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,32.0,8.0,12.0,270.7,8.0,128.0,8.75,193.0,0.0,1,1,1,1,5.2,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
580,35.0,6.71,90.0,5000.0,0,30.0,0,8.0,0.0,30.0,5.0,8.0,12.0,146.2,4.0,128.0,8.32,200.0,0.0,1,1,1,1,5.4,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
583,50.0,6.43,90.0,5000.0,1,33.0,0,108.0,0.0,30.0,16.0,8.0,12.0,397.5,8.0,128.0,8.09,179.0,0.0,1,1,1,1,5.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
584,49.0,6.4,60.0,4015.0,1,30.0,0,48.0,0.0,30.0,32.0,8.0,8.0,684.45,8.0,128.0,7.7,165.0,0.0,1,1,1,1,5.1,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
585,50.0,6.47,60.0,5260.0,1,30.0,0,64.0,0.0,30.0,16.0,8.0,8.0,684.45,6.0,128.0,9.67,204.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
586,61.0,5.8,60.0,3046.0,1,18.0,1,12.0,1.0,60.0,12.0,6.0,7.0,1144400.0,4.0,256.0,8.1,188.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
587,49.0,5.8,60.0,2658.0,1,15.0,1,12.0,1.0,60.0,7.0,6.0,7.0,824.2,4.0,64.0,7.7,177.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
588,8.0,2.45,60.0,1230.0,0,30.0,0,5.0,0.0,30.0,13.0,1.0,6.0,684.45,768.0,8.0,11.4,107.0,0.0,0,0,1,1,2.1,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
589,42.0,6.68,90.0,5500.0,1,15.0,0,50.0,0.0,30.0,5.0,8.0,12.0,247.1,4.0,128.0,8.1,198.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
590,77.0,6.3,120.0,4400.0,1,25.0,1,50.0,1.0,30.0,10.0,8.0,4.0,1770300.0,12.0,256.0,12.1,239.0,0.0,1,1,1,1,5.3,1.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
591,47.0,6.67,90.0,5000.0,1,45.0,0,50.0,0.0,30.0,8.0,8.0,6.0,334.9,8.0,256.0,7.68,186.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
592,48.0,6.78,90.0,5000.0,1,18.0,0,64.0,0.0,30.0,13.0,8.0,12.0,283.3,8.0,128.0,7.7,188.0,0.0,1,1,1,1,5.1,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
593,61.0,6.67,120.0,5000.0,1,67.0,0,64.0,1.0,60.0,16.0,8.0,6.0,434.4,12.0,512.0,7.98,179.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
594,48.0,6.5,90.0,5000.0,1,25.0,0,50.0,0.0,30.0,13.0,8.0,6.0,400.4,6.0,128.0,8.4,200.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
595,57.0,6.7,120.0,5000.0,1,67.0,0,100.0,1.0,30.0,16.0,8.0,6.0,545.4,8.0,256.0,8.7,191.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
597,54.0,4.7,60.0,2018.0,1,20.0,1,12.0,1.0,60.0,7.0,6.0,5.0,1354000.0,4.0,256.0,7.3,144.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
598,52.0,6.67,120.0,5000.0,1,67.0,0,108.0,0.0,30.0,16.0,8.0,12.0,684.45,6.0,128.0,8.12,202.0,0.0,1,1,1,1,5.1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
599,60.0,6.62,120.0,5000.0,1,65.0,0,64.0,0.0,60.0,16.0,8.0,7.0,684.45,12.0,256.0,8.96,199.8,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
600,45.0,6.67,60.0,5020.0,1,18.0,0,48.0,0.0,30.0,16.0,8.0,8.0,396.0,4.0,64.0,8.8,209.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
601,46.0,4.7,60.0,1821.0,1,18.0,1,12.0,1.0,60.0,7.0,6.0,7.0,923.0,3.0,128.0,7.3,148.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
602,39.0,6.59,60.0,4000.0,0,30.0,0,48.0,0.0,60.0,16.0,8.0,12.0,684.45,6.0,128.0,8.8,206.0,0.0,1,1,1,1,4.2,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
603,31.0,6.4,60.0,4000.0,1,15.0,0,13.0,0.0,30.0,8.0,8.0,14.0,684.45,3.0,32.0,7.8,169.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
604,38.0,4.7,60.0,1821.0,1,15.0,1,12.0,1.0,60.0,7.0,6.0,10.0,528.4,2.0,64.0,7.3,148.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
606,76.0,6.4,120.0,4800.0,1,66.0,1,50.0,0.0,60.0,8.0,8.0,4.0,1290400.0,12.0,512.0,11.08,242.5,0.0,1,1,1,1,5.2,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
607,68.0,6.7,120.0,5000.0,1,65.0,0,50.0,1.0,24.0,32.0,8.0,4.0,1175000.0,12.0,256.0,8.18,189.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
608,53.0,6.67,120.0,4000.0,1,66.0,0,50.0,0.0,30.0,60.0,8.0,6.0,684.45,8.0,128.0,6.88,168.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,50.0,6.6,120.0,5000.0,1,25.0,0,50.0,0.0,30.0,8.0,8.0,5.0,684.45,6.0,128.0,8.4,198.0,0.0,1,1,1,1,5.1,1.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
610,28.0,6.52,60.0,4500.0,0,30.0,0,16.0,0.0,30.0,8.0,8.0,12.0,684.45,4.0,64.0,9.2,188.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
611,65.0,5.4,60.0,2425.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,1289300.0,4.0,256.0,7.65,141.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
612,26.0,6.5,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,5.0,4.0,28.0,684.45,3.0,32.0,9.1,206.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
613,65.0,6.5,120.0,4500.0,1,25.0,1,12.0,1.0,60.0,32.0,8.0,7.0,734.4,8.0,256.0,8.4,190.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
614,63.0,5.4,60.0,2227.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,1113100.0,4.0,256.0,7.4,135.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
615,31.0,6.53,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,5.0,8.0,12.0,141.9,3.0,64.0,9.0,196.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
616,41.0,6.53,60.0,4510.0,1,18.0,0,48.0,0.0,30.0,25.0,8.0,12.0,240.1,6.0,128.0,8.8,190.0,0.0,1,1,1,1,4.2,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
617,27.0,6.53,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,5.0,8.0,12.0,132.5,2.0,32.0,9.0,196.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
618,54.0,6.1,60.0,3110.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,7.0,950.7,4.0,256.0,8.3,194.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
619,44.0,6.4,60.0,6000.0,1,15.0,0,48.0,0.0,30.0,16.0,8.0,10.0,684.45,4.0,64.0,8.9,188.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
621,73.0,6.8,120.0,6500.0,1,80.0,0,50.0,1.0,30.0,16.0,8.0,4.0,2096100.0,12.0,256.0,8.9,229.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
622,51.0,6.67,60.0,5000.0,1,33.0,0,64.0,0.0,30.0,32.0,8.0,12.0,283.6,8.0,256.0,7.84,188.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
623,50.0,6.4,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,16.0,8.0,6.0,452.9,8.0,256.0,7.95,178.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
624,32.0,6.51,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,5.0,8.0,12.0,684.45,4.0,64.0,8.19,183.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
625,62.0,6.67,120.0,5000.0,1,120.0,0,108.0,1.0,30.0,20.0,8.0,5.0,684.45,8.0,128.0,8.6,202.0,0.0,1,1,1,1,5.3,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
626,65.0,6.67,120.0,4700.0,1,120.0,0,64.0,0.0,60.0,20.0,8.0,4.0,684.45,12.0,256.0,8.5,210.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
628,49.0,6.4,60.0,5000.0,1,30.0,0,64.0,0.0,30.0,16.0,8.0,12.0,409.2,6.0,128.0,7.99,177.0,0.0,1,1,1,1,5.1,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
629,45.0,6.5,90.0,5000.0,1,18.0,0,48.0,0.0,30.0,8.0,8.0,7.0,684.45,4.0,128.0,8.92,190.0,0.0,1,1,1,1,5.1,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
630,47.0,6.49,90.0,4300.0,1,30.0,0,64.0,0.0,30.0,16.0,8.0,8.0,684.45,6.0,128.0,8.95,190.0,0.0,1,1,1,1,5.1,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
631,68.0,6.7,60.0,3687.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,1278900.0,6.0,256.0,7.4,228.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
632,59.0,6.67,144.0,5000.0,1,33.0,0,108.0,1.0,30.0,20.0,8.0,7.0,861.0,8.0,256.0,9.33,218.0,0.0,1,1,1,1,5.1,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
633,64.0,6.5,60.0,3969.0,1,18.0,1,12.0,1.0,60.0,12.0,6.0,7.0,684.45,4.0,512.0,8.1,226.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
634,62.0,6.5,60.0,3969.0,1,18.0,1,12.0,1.0,60.0,12.0,6.0,7.0,684.45,4.0,256.0,8.1,226.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
635,38.0,6.4,60.0,4000.0,1,15.0,0,25.0,0.0,30.0,16.0,8.0,14.0,248.0,4.0,64.0,7.8,166.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
636,32.0,6.21,60.0,3400.0,0,30.0,0,13.0,0.0,60.0,8.0,8.0,12.0,684.45,3.0,64.0,7.95,160.0,0.0,1,1,1,1,4.2,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
637,21.0,5.0,60.0,2300.0,0,30.0,0,13.0,0.0,30.0,8.0,8.0,28.0,684.45,2.0,16.0,7.9,137.4,0.0,1,1,1,1,4.1,1.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
638,52.0,6.7,90.0,5000.0,1,25.0,0,50.0,1.0,30.0,13.0,8.0,5.0,440.5,4.0,128.0,7.5,192.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
639,35.0,6.7,120.0,5000.0,0,30.0,0,13.0,0.0,30.0,8.0,8.0,12.0,243.1,3.0,64.0,8.35,188.0,0.0,1,1,1,1,5.3,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
640,53.0,6.67,120.0,5000.0,1,80.0,0,50.0,0.0,30.0,32.0,8.0,6.0,373.8,8.0,256.0,7.79,190.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
642,51.0,6.4,90.0,5000.0,1,67.0,0,108.0,0.0,30.0,16.0,8.0,6.0,427.2,8.0,256.0,7.95,178.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
643,34.0,6.5,60.0,5000.0,0,30.0,0,8.0,0.0,30.0,5.0,8.0,12.0,684.45,4.0,128.0,9.1,190.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
644,57.0,6.55,120.0,4300.0,1,67.0,0,108.0,0.0,30.0,32.0,8.0,6.0,598.1,8.0,256.0,7.29,173.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
646,31.0,6.5,60.0,5000.0,0,30.0,0,48.0,0.0,30.0,5.0,8.0,12.0,210.8,4.0,64.0,9.1,196.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
648,71.0,6.1,120.0,3095.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,1484600.0,6.0,256.0,7.65,204.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
649,62.0,6.7,120.0,3300.0,1,15.0,1,12.0,1.0,60.0,10.0,8.0,5.0,940.0,8.0,128.0,6.9,183.0,0.0,1,1,1,1,5.1,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
651,39.0,6.51,60.0,5000.0,1,18.0,0,13.0,0.0,30.0,16.0,8.0,12.0,684.45,4.0,128.0,8.4,192.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
652,41.0,6.67,60.0,5000.0,1,22.5,0,48.0,0.0,60.0,8.0,8.0,14.0,221.9,4.0,128.0,9.26,206.0,0.0,1,1,1,1,5.1,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
653,52.0,6.5,90.0,4000.0,1,65.0,0,48.0,0.0,30.0,32.0,8.0,8.0,418.2,8.0,256.0,7.7,161.0,0.0,1,1,1,1,5.1,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
654,50.0,6.57,60.0,4160.0,1,20.0,0,48.0,0.0,30.0,16.0,8.0,7.0,684.45,6.0,128.0,7.88,192.0,0.0,1,1,1,1,5.1,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
