urun_id,urun_fiyat,urun_puan,ekran_ekran_boyutu,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,özelli̇kler_suya_dayanıklılık,ekran_ekran_teknolojisi_Dynamic AMOLED,ekran_ekran_teknolojisi_IPS LCD,ekran_ekran_teknolojisi_OLED,ekran_ekran_teknolojisi_PLS,ekran_ekran_teknolojisi_Super AMOLED,ekran_ekran_teknolojisi_TFT LCD,ekran_ekran_çözünürlüğü_standardı_FHD+,ekran_ekran_çözünürlüğü_standardı_HD,ekran_ekran_çözünürlüğü_standardı_HD+,ekran_ekran_çözünürlüğü_standardı_QHD+,ekran_ekran_çözünürlüğü_standardı_SD,kamera_video_kayıt_çözünürlüğü_1440p (Quad HD) 2K,kamera_video_kayıt_çözünürlüğü_2160p (Ultra HD) 4K,kamera_video_kayıt_çözünürlüğü_4320p (Ultra HD) 8K,kamera_video_kayıt_çözünürlüğü_480p,kamera_video_kayıt_çözünürlüğü_720p (HD),kamera_video_kayıt_çözünürlüğü_Unknown,tasarim_gövde_malzemesi_kapak_Cam | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Cam | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Fiberglass,tasarim_gövde_malzemesi_kapak_Fiberglass | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Metal,tasarim_gövde_malzemesi_kapak_Plastik,tasarim_gövde_malzemesi_kapak_Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Plastik (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_PoliKarbonat (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_Polikarbonat,tasarim_gövde_malzemesi_kapak_Polimer (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Unknown,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_BlackBerry OS,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_iOS
773,10.034518007922584,59.0,6.77,120.0,5000.0,1,33.0,0,50.0,0.0,30.0,16.0,8.0,4.0,691.7,8.0,256.0,8.3,199.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
774,10.275051108968611,59.0,6.78,120.0,5200.0,1,45.0,0,50.0,1.0,30.0,50.0,8.0,6.0,418.2,8.0,256.0,7.31,178.0,0.0,1,1,1,1,5.4,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
775,9.150155028662818,46.0,6.7,120.0,5160.0,1,45.0,0,50.0,0.0,30.0,8.0,8.0,12.0,249.0,4.0,128.0,7.7,188.0,0.0,1,1,1,1,5.3,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
779,9.234836867775938,43.0,6.56,90.0,5000.0,1,15.0,0,50.0,0.0,30.0,8.0,8.0,12.0,270.6,8.0,256.0,8.39,185.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
781,11.167715404512027,76.0,6.2,120.0,4400.0,1,25.0,1,50.0,1.0,30.0,10.0,8.0,4.0,1513900.0,12.0,1.0,13.4,253.0,0.0,1,1,1,1,5.3,1.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
782,9.16858043772795,45.0,6.8,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,32.0,8.0,12.0,655.2,8.0,128.0,8.46,208.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
783,9.947408739594056,55.0,6.67,120.0,5000.0,1,33.0,0,48.0,0.0,30.0,13.0,8.0,6.0,655.2,8.0,256.0,7.98,189.0,0.0,1,1,1,1,5.1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
784,9.119867374120759,48.0,6.78,120.0,5000.0,1,33.0,0,50.0,0.0,30.0,16.0,8.0,6.0,414.2,8.0,128.0,8.96,205.0,0.0,1,1,1,1,5.2,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
785,8.96175721038829,38.0,6.56,90.0,5000.0,0,33.0,0,50.0,0.0,30.0,5.0,8.0,12.0,160.7,8.0,128.0,8.4,191.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
787,9.392495248213038,36.0,6.5,60.0,5000.0,1,15.0,0,50.0,0.0,30.0,5.0,8.0,12.0,655.2,4.0,128.0,9.1,192.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
788,9.740968623038354,39.0,6.5,90.0,5000.0,1,15.0,0,50.0,0.0,30.0,5.0,8.0,8.0,655.2,4.0,128.0,9.1,195.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
790,9.007004349906923,36.0,6.71,60.0,5000.0,1,18.0,0,50.0,0.0,30.0,5.0,8.0,6.0,317.1,4.0,64.0,8.29,190.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
791,10.17545936253226,49.0,6.43,90.0,4500.0,1,33.0,0,64.0,0.0,30.0,32.0,8.0,6.0,655.2,8.0,128.0,7.54,175.0,0.0,1,1,1,1,5.1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
792,9.32942123176105,48.0,6.43,90.0,5000.0,1,33.0,0,64.0,0.0,30.0,16.0,8.0,12.0,655.2,6.0,128.0,8.09,179.5,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
793,9.392661928770137,41.0,6.5,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,12.0,255.3,4.0,64.0,8.92,181.0,0.0,1,1,1,1,5.1,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
795,9.02401079378469,45.0,6.6,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,16.0,8.0,6.0,295.3,4.0,128.0,8.4,190.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
796,8.353419357207752,19.0,5.5,60.0,3000.0,0,33.0,0,8.0,0.0,30.0,5.0,4.0,28.0,655.2,2.0,32.0,9.9,168.0,0.0,1,1,1,1,4.2,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
799,8.922791623969637,41.0,6.53,60.0,6000.0,1,18.0,0,48.0,0.0,30.0,8.0,8.0,11.0,226.5,4.0,64.0,9.6,198.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
800,10.409625104445567,50.0,6.4,60.0,4500.0,1,65.0,0,64.0,0.0,30.0,32.0,8.0,8.0,655.2,8.0,128.0,8.7,182.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
802,10.399250298625073,36.0,6.52,60.0,5000.0,0,33.0,0,48.0,0.0,30.0,13.0,8.0,12.0,655.2,6.0,128.0,9.09,186.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
803,9.907165281393091,45.0,6.5,60.0,5000.0,1,18.0,0,48.0,0.0,30.0,16.0,8.0,11.0,655.2,4.0,128.0,8.9,192.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
807,8.659024295945951,24.0,6.0,60.0,3300.0,0,33.0,0,13.0,0.0,30.0,8.0,4.0,28.0,655.2,3.0,32.0,7.9,178.0,0.0,1,1,1,1,4.2,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
808,9.447229025082065,20.0,6.0,60.0,3300.0,0,33.0,0,13.0,0.0,30.0,5.0,4.0,28.0,655.2,2.0,16.0,7.9,178.0,0.0,1,1,1,1,4.2,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
810,8.314097335405807,14.0,5.0,60.0,2600.0,0,33.0,0,8.0,0.0,30.0,5.0,4.0,28.0,655.2,1.5,8.0,8.9,160.0,0.0,1,1,1,1,4.2,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
811,7.824046010856292,8.0,4.5,60.0,2000.0,0,33.0,0,5.0,0.0,30.0,2.0,4.0,6.0,655.2,1.0,4.0,11.0,140.0,0.0,0,0,1,1,4.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
812,10.308952660644293,63.0,6.78,120.0,6600.0,1,66.0,0,108.0,1.0,30.0,16.0,8.0,4.0,581.4,8.0,512.0,7.98,189.0,0.0,1,1,1,1,5.1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
813,9.259611372906042,47.0,6.6,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,32.0,8.0,12.0,270.7,8.0,256.0,8.75,193.5,0.0,1,1,1,1,5.2,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
814,8.782537626146304,36.0,6.6,90.0,5000.0,0,33.0,0,50.0,0.0,30.0,8.0,8.0,12.0,149.1,4.0,128.0,8.5,189.0,0.0,1,1,1,1,5.2,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
818,9.12543586488574,41.0,6.6,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,12.0,655.2,8.0,128.0,8.4,193.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
819,9.578449693540579,55.0,6.78,120.0,5000.0,1,45.0,0,108.0,0.0,30.0,50.0,8.0,6.0,428.4,8.0,256.0,7.9,185.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
820,10.150114400146578,58.0,6.78,120.0,4500.0,1,100.0,0,50.0,0.0,30.0,60.0,8.0,6.0,593.2,8.0,256.0,7.88,193.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
821,9.80615252410878,48.0,6.6,90.0,6000.0,1,15.0,0,50.0,0.0,30.0,13.0,8.0,5.0,439.7,4.0,128.0,9.4,206.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
824,9.305741456739435,48.0,6.78,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,8.0,8.0,12.0,263.3,8.0,256.0,8.4,196.0,0.0,1,1,1,1,5.2,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
828,9.275194155913216,41.0,6.55,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,6.0,320.8,4.0,64.0,8.38,192.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
830,9.392745258631441,38.0,6.6,60.0,5000.0,1,15.0,0,50.0,0.0,30.0,8.0,8.0,8.0,655.2,4.0,64.0,8.4,192.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
832,8.889643251340082,33.0,6.6,90.0,5000.0,0,33.0,0,13.0,0.0,30.0,8.0,8.0,12.0,231.8,4.0,128.0,8.95,193.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
833,9.257477742462893,28.0,6.52,60.0,5000.0,0,33.0,0,13.0,0.0,30.0,8.0,8.0,12.0,655.2,3.0,32.0,8.9,202.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
834,9.893437216682626,53.0,6.57,120.0,4300.0,1,66.0,0,50.0,0.0,30.0,32.0,8.0,6.0,598.3,8.0,128.0,7.77,175.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835,8.987196820661973,37.0,6.6,90.0,5000.0,0,33.0,0,48.0,0.0,30.0,8.0,8.0,12.0,655.2,4.0,128.0,8.8,193.5,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
838,10.265753537435508,47.0,6.67,60.0,5000.0,1,18.0,0,64.0,0.0,60.0,16.0,8.0,11.0,655.2,6.0,256.0,9.1,199.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
839,8.644343769875992,38.0,6.53,60.0,4500.0,0,33.0,0,48.0,0.0,30.0,25.0,8.0,12.0,655.2,6.0,128.0,8.8,173.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
842,9.219121702983522,49.0,6.67,120.0,5160.0,1,33.0,0,64.0,0.0,30.0,20.0,8.0,8.0,403.8,6.0,64.0,9.4,215.0,0.0,1,1,1,1,5.1,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
844,8.81312761932306,31.0,6.4,60.0,4000.0,1,15.0,0,13.0,0.0,30.0,8.0,8.0,14.0,655.2,3.0,32.0,7.8,169.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
849,8.290292591224315,14.0,5.0,60.0,2600.0,0,33.0,0,8.0,0.0,30.0,5.0,4.0,28.0,655.2,1.0,8.0,8.6,156.0,0.0,1,1,1,1,4.0,1.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
851,9.252703258712023,50.0,6.78,120.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,6.0,420.2,6.0,256.0,7.7,187.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
852,8.987196820661973,40.0,6.56,90.0,5000.0,1,15.0,0,50.0,0.0,30.0,8.0,8.0,12.0,255.5,4.0,128.0,8.39,185.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
856,8.987196820661973,37.0,6.74,90.0,5000.0,0,33.0,0,13.0,0.0,30.0,5.0,8.0,12.0,250.2,4.0,128.0,7.99,186.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
858,9.15915233520675,44.0,6.8,60.0,5000.0,1,18.0,0,64.0,0.0,30.0,16.0,8.0,12.0,655.2,6.0,128.0,8.3,198.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
860,8.895492631451633,35.0,6.51,60.0,5000.0,0,33.0,0,13.0,0.0,30.0,5.0,8.0,12.0,655.2,4.0,128.0,8.19,183.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
861,9.296518068217235,32.0,6.5,60.0,5000.0,0,33.0,0,13.0,0.0,30.0,5.0,8.0,12.0,655.2,4.0,128.0,9.1,188.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
863,9.510519035757246,46.0,6.59,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,16.0,8.0,6.0,308.0,6.0,128.0,8.4,191.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
865,8.728910106674817,39.0,6.53,60.0,5000.0,1,18.0,0,50.0,0.0,30.0,16.0,8.0,12.0,249.9,4.0,128.0,8.9,197.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
867,9.464905067965136,36.0,6.71,60.0,6000.0,1,18.0,0,13.0,0.0,30.0,5.0,8.0,11.0,655.2,4.0,64.0,9.18,204.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
868,9.208839245849916,48.0,6.43,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,13.0,8.0,6.0,312.4,4.0,128.0,8.09,179.0,0.0,1,1,1,1,5.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
870,8.955577146281511,31.0,6.5,60.0,5000.0,0,33.0,0,13.0,0.0,30.0,5.0,8.0,12.0,248.0,4.0,64.0,9.1,200.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
871,8.85366542803745,30.0,6.51,60.0,5000.0,0,33.0,0,13.0,0.0,30.0,8.0,8.0,12.0,655.2,3.0,32.0,8.28,179.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
875,10.186481779188624,61.0,6.7,90.0,5000.0,1,25.0,0,64.0,1.0,30.0,32.0,8.0,8.0,655.2,8.0,256.0,8.4,203.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
876,9.305650551780507,35.0,6.8,60.0,5000.0,1,18.0,0,16.0,0.0,30.0,8.0,8.0,12.0,655.2,4.0,128.0,9.2,193.5,0.0,1,1,1,1,5.2,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
878,9.798127036878302,38.0,6.55,60.0,4000.0,1,10.0,0,48.0,0.0,30.0,13.0,8.0,12.0,655.2,4.0,128.0,8.2,179.0,0.0,1,1,1,1,4.2,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
880,10.384212873475592,44.0,6.47,60.0,4500.0,1,18.0,0,48.0,0.0,30.0,16.0,8.0,11.0,655.2,6.0,64.0,8.95,172.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
882,9.903487552536127,32.0,6.39,60.0,4000.0,0,33.0,0,48.0,0.0,60.0,8.0,8.0,12.0,251.3,4.0,64.0,8.13,176.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
883,10.028212217019558,37.0,6.52,60.0,4000.0,1,15.0,0,48.0,0.0,30.0,8.0,8.0,12.0,655.2,4.0,128.0,8.39,166.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
892,9.036106025364846,42.0,6.74,90.0,5000.0,1,45.0,0,50.0,0.0,30.0,8.0,8.0,12.0,249.9,6.0,128.0,7.74,191.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
896,9.761917075748054,49.0,6.67,90.0,4500.0,1,66.0,0,108.0,0.0,30.0,32.0,8.0,6.0,207.7,8.0,256.0,7.39,186.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
897,8.981052985901483,39.0,6.6,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,12.0,154.4,4.0,128.0,8.75,189.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
